% Original filename: Decay Test 0Deg0008.mat
0 Deg Decay Run 3 2018-04-12
Time(s) Response(deg) LoadCell(N)
16.300000 -0.356212 -1.948626
16.320000 -0.355659 -1.946666
16.340000 -0.354574 -1.946960
16.360000 -0.353764 -1.949607
16.380000 -0.352508 -1.956986
16.400000 -0.350900 -1.959871
16.420000 -0.351026 -1.956412
16.440000 -0.351038 -1.955530
16.460000 -0.351776 -1.952673
16.480000 -0.353144 -1.951399
16.500000 -0.353426 -1.950545
16.520000 -0.356403 -1.956104
16.540000 -0.359233 -1.953444
16.560000 -0.358595 -1.943515
16.580000 -0.361690 -1.959577
16.600000 -0.363259 -1.956398
16.620000 -0.363733 -1.957491
16.640000 -0.364099 -1.959283
16.660000 -0.364720 -1.954606
16.680000 -0.365988 -1.956636
16.700000 -0.367402 -1.950195
16.720000 -0.367329 -1.951399
16.740000 -0.367785 -1.956706
16.760000 -0.366691 -1.947828
16.780000 -0.368041 -1.952463
16.800000 -0.368639 -1.952575
16.820000 -0.367617 -1.951035
16.840000 -0.366614 -1.949593
16.860000 -0.367203 -1.951735
16.880000 -0.366691 -1.954578
16.900000 -0.366668 -1.951189
16.920000 -0.366321 -1.948780
16.940000 -0.366333 -1.953612
16.960000 -0.364545 -1.951385
16.980000 -0.362248 -1.953878
17.000000 -0.362897 -1.951301
17.020000 -0.360660 -1.956664
17.040000 -0.359346 -1.960039
17.060000 -0.356612 -1.961201
17.080000 -0.355515 -1.955726
17.100000 -0.352898 -1.959647
17.120000 -0.352455 -1.957883
17.140000 -0.352091 -1.950139
17.160000 -0.350991 -1.959311
17.180000 -0.350207 -1.956454
17.200000 -0.348257 -1.956174
17.220000 -0.348887 -1.955978
17.240000 -0.348736 -1.953318
17.260000 -0.349250 -1.953290
17.280000 -0.349623 -1.951889
17.300000 -0.349806 -1.954494
17.320000 -0.351011 -1.961229
17.340000 -0.348971 -1.956874
17.360000 -0.346341 -1.946288
17.380000 -0.348165 -1.952099
17.400000 -0.348522 -1.953388
17.420000 -0.347315 -1.943851
17.440000 -0.348627 -1.957757
17.460000 -0.349289 -1.951665
17.480000 -0.351186 -1.954746
17.500000 -0.350108 -1.955334
17.520000 -0.350320 -1.948206
17.540000 -0.350804 -1.954494
17.560000 -0.351197 -1.949635
17.580000 -0.353098 -1.957603
17.600000 -0.353701 -1.953514
17.620000 -0.353135 -1.951483
17.640000 -0.353234 -1.948080
17.660000 -0.353319 -1.953934
17.680000 -0.352144 -1.950069
17.700000 -0.350865 -1.960739
17.720000 -0.349811 -1.951483
17.740000 -0.350692 -1.947688
17.760000 -0.349752 -1.953360
17.780000 -0.350329 -1.949649
17.800000 -0.351458 -1.948150
17.820000 -0.348418 -1.947884
17.840000 -0.349114 -1.956370
17.860000 -0.346084 -1.952855
17.880000 -0.347717 -1.954214
17.900000 -0.345668 -1.957575
17.920000 -0.346095 -1.956412
17.940000 -0.344895 -1.952589
17.960000 -0.343757 -1.949999
17.980000 -0.342807 -1.952281
18.000000 -0.341974 -1.954130
18.020000 -0.342056 -1.948052
18.040000 -0.342072 -1.952239
18.060000 -0.340371 -1.948472
18.080000 -0.338824 -1.965683
18.100000 -0.337444 -1.955656
18.120000 -0.337379 -1.949537
18.140000 -0.336109 -1.956006
18.160000 -0.336595 -1.948794
18.180000 -0.338026 -1.954116
18.200000 -0.337564 -1.952659
18.220000 -0.336973 -1.951469
18.240000 -0.338947 -1.954690
18.260000 -0.337723 -1.950559
18.280000 -0.339584 -1.944019
18.300000 -0.339834 -1.953416
18.320000 -0.342350 -1.947114
18.340000 -0.342968 -1.958191
18.360000 -0.344382 -1.957477
18.380000 -0.344519 -1.954830
18.400000 -0.345839 -1.950237
18.420000 -0.347378 -1.953682
18.440000 -0.349330 -1.961832
18.460000 -0.349230 -1.962042
18.480000 -0.350399 -1.949271
18.500000 -0.352082 -1.954536
18.520000 -0.354047 -1.958555
18.540000 -0.355876 -1.948654
18.560000 -0.355730 -1.959017
18.580000 -0.357590 -1.947492
18.600000 -0.356373 -1.955208
18.620000 -0.354611 -1.959367
18.640000 -0.354900 -1.957953
18.660000 -0.354286 -1.954886
18.680000 -0.355830 -1.958289
18.700000 -0.355658 -1.959409
18.720000 -0.355420 -1.949775
18.740000 -0.353473 -1.955110
18.760000 -0.352955 -1.956384
18.780000 -0.351503 -1.952645
18.800000 -0.349722 -1.956482
18.820000 -0.349798 -1.949901
18.840000 -0.348661 -1.949173
18.860000 -0.347409 -1.950573
18.880000 -0.348241 -1.948514
18.900000 -0.349269 -1.951525
18.920000 -0.351051 -1.956580
18.940000 -0.350578 -1.954326
18.960000 -0.351048 -1.953416
18.980000 -0.352652 -1.950503
19.000000 -0.354015 -1.951819
19.020000 -0.355641 -1.956706
19.040000 -0.356045 -1.950713
19.060000 -0.356519 -1.963862
19.080000 -0.358520 -1.954452
19.100000 -0.359693 -1.953276
19.120000 -0.360220 -1.948388
19.140000 -0.360440 -1.952337
19.160000 -0.361626 -1.954480
19.180000 -0.361698 -1.955726
19.200000 -0.363078 -1.956314
19.220000 -0.363760 -1.950741
19.240000 -0.365503 -1.959997
19.260000 -0.363491 -1.950153
19.280000 -0.364782 -1.957028
19.300000 -0.366019 -1.946078
19.320000 -0.365297 -1.962812
19.340000 -0.363985 -1.946820
19.360000 -0.361216 -1.952197
19.380000 -0.360833 -1.953500
19.400000 -0.359383 -1.949537
19.420000 -0.357470 -1.952883
19.440000 -0.357155 -1.958513
19.460000 -0.355080 -1.956846
19.480000 -0.351200 -1.953668
19.500000 -0.347286 -1.949439
19.520000 -0.341353 -1.958107
19.540000 -0.338708 -1.960991
19.560000 -0.334971 -1.958933
19.580000 -0.332187 -1.957393
19.600000 -0.329449 -1.953990
19.620000 -0.326768 -1.957351
19.640000 -0.324157 -1.960249
19.660000 -0.321627 -1.958233
19.680000 -0.319192 -1.958191
19.700000 -0.316862 -1.958667
19.720000 -0.314650 -1.956720
19.740000 -0.312568 -1.958821
19.760000 -0.310629 -1.956174
19.780000 -0.308843 -1.955292
19.800000 -0.307224 -1.960025
19.820000 -0.305784 -1.963834
19.840000 -0.304534 -1.956230
19.860000 -0.303486 -1.953584
19.880000 -0.302653 -1.957393
19.900000 -0.302047 -1.956272
19.920000 -0.301680 -1.954802
19.940000 -0.301564 -1.959787
19.960000 -0.301711 -1.959787
